date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-05-03,12.7,7.3,17.7,9.9,,59,10.3,,1015.9,
2022-05-04,14.8,7,21.5,0,,89,6.2,,1018.9,
2022-05-05,15.8,7.8,23.4,0,,354,7.1,,1022.8,
2022-05-06,16.1,8.2,24,0,,85,6.8,,1024.2,
2022-05-07,17.3,8.8,25.3,0,,99,8,,1022.7,
2022-05-08,18.8,8.5,27.5,0,,283,6.4,,1019.9,
2022-05-09,20.9,13.1,29.2,0,,312,7.9,,1019.8,
2022-05-10,21.3,10.6,30.1,0,,294,7.1,,1019.2,
2022-05-11,20.5,9.4,28.7,0,,255,6.4,,1016.7,
2022-05-12,17.2,10.6,26.2,1,,331,4.6,,1018.2,
2022-05-13,19.7,9.4,28.4,0.3,,254,5.9,,1019.3,
2022-05-14,17.1,12.4,26,4.1,,48,6.3,,1016.2,
2022-05-15,15.2,11.1,23,14,,200,9.6,,1014.9,
2022-05-16,16.3,11.2,22.5,0,,173,11.1,,1019.2,
2022-05-17,16.9,10.1,24.4,0,,256,6.8,,1020.4,
2022-05-18,18.6,11.1,26.3,0,,242,7.9,,1017.5,
2022-05-19,20.3,10,29.3,0,,241,6.5,,1016.6,
2022-05-20,23.8,13.3,31.9,0,,336,5.6,,1017.5,
2022-05-21,23.4,20.9,29.6,0,,10,6.5,,1015.5,
2022-05-22,18,15,25.1,0,,229,11.1,,1012.7,
2022-05-23,15.7,13,20.8,0,,276,10.1,,1013.7,
2022-05-24,11.3,5.2,17.9,0,,316,13.1,,1016.5,
2022-05-25,15.1,3.9,24.4,0,,357,6.8,,1022.4,
2022-05-26,19.3,8.1,29,0,,68,9.1,,1024.6,
2022-05-27,21.7,11.6,30.8,0,,58,9.2,,1020.4,
2022-05-28,23.6,15.7,31.8,0,,54,7.7,,1013.3,
2022-05-29,22.4,16.6,30.7,0,,272,10.8,,1006.8,
2022-05-30,15.5,10.3,24.5,0,,253,9.4,,1010.2,
2022-05-31,18.1,9.7,26.6,0,,185,8,,1012,
2022-06-01,17.1,13.9,22.2,0.4,,215,8.1,,1013.2,
2022-06-02,16.1,9.4,23.3,0.3,,192,7.3,,1013.9,
